column,value,label_value,count,count_share,label_count,label_share,date
main_transit_mode,MTS_1_992,MTS Route 992,20,0.10695187165775401,20.0,0.10695187165775401,2024-10-05
main_transit_mode,SDA_1_FLYER,Airport flyer shuttle,3,0.016042780748663103,3.0,0.016042780748663103,2024-10-05
main_mode,10.0,Uber/Lyft,63,0.38414634146341464,63.0,0.38414634146341464,2024-10-05
main_mode,12.0,Dropped off by car by family/friend,60,0.36585365853658536,60.0,0.36585365853658536,2024-10-05
main_mode,19.0,Rental car: Dropped off at rental agency,12,0.07317073170731707,12.0,0.07317073170731707,2024-10-05
main_mode,13.0,Drove alone and parked,9,0.054878048780487805,9.0,0.054878048780487805,2024-10-05
main_mode,20.0,Rental car: parked rental car,5,0.03048780487804878,5.0,0.03048780487804878,2024-10-05
main_mode,11.0,Car service/black car/limo/executive car,4,0.024390243902439025,4.0,0.024390243902439025,2024-10-05
main_mode,21.0,Hotel shuttle van,4,0.024390243902439025,4.0,0.024390243902439025,2024-10-05
main_mode,1.0,Walk,3,0.018292682926829267,3.0,0.018292682926829267,2024-10-05
main_mode,14.0,Drove with others and parked,1,0.006097560975609756,1.0,0.006097560975609756,2024-10-05
main_mode,17.0,Chartered tour bus,1,0.006097560975609756,1.0,0.006097560975609756,2024-10-05
main_mode,18.0,Employee shuttle,1,0.006097560975609756,1.0,0.006097560975609756,2024-10-05
main_mode,9.0,Taxi,1,0.006097560975609756,1.0,0.006097560975609756,2024-10-05
access_mode,1.0,Walk,12,0.75,12.0,0.75,2024-10-05
access_mode,12.0,Dropped off by car by family/friend,4,0.25,4.0,0.25,2024-10-05
egress_mode,1.0,Walk,7,1.0,7.0,1.0,2024-10-05
reverse_mode,10.0,Uber/Lyft,45,0.4166666666666667,45.0,0.4166666666666667,2024-10-05
reverse_mode,12.0,Dropped off by car by family/friend,28,0.25925925925925924,28.0,0.25925925925925924,2024-10-05
reverse_mode,21.0,Rental car: Dropped off at rental agency,13,0.12037037037037036,13.0,0.12037037037037036,2024-10-05
reverse_mode,9.0,Taxi,4,0.037037037037037035,4.0,0.037037037037037035,2024-10-05
reverse_mode,11.0,Car service/black car/limo/executive car,3,0.027777777777777776,3.0,0.027777777777777776,2024-10-05
reverse_mode,22.0,Rental car: parked rental car,3,0.027777777777777776,3.0,0.027777777777777776,2024-10-05
reverse_mode,23.0,Hotel shuttle van,3,0.027777777777777776,3.0,0.027777777777777776,2024-10-05
reverse_mode,17.0,Airport flyer shuttle,2,0.018518518518518517,2.0,0.018518518518518517,2024-10-05
reverse_mode,1.0,Walk,2,0.018518518518518517,2.0,0.018518518518518517,2024-10-05
reverse_mode,16.0,MTS Route 992,2,0.018518518518518517,2.0,0.018518518518518517,2024-10-05
reverse_mode,20.0,Employee shuttle,1,0.009259259259259259,1.0,0.009259259259259259,2024-10-05
reverse_mode,18.0,Other public transit,1,0.009259259259259259,1.0,0.009259259259259259,2024-10-05
reverse_mode,19.0,Chartered tour bus,1,0.009259259259259259,1.0,0.009259259259259259,2024-10-05
reverse_mode_predicted,12.0,Dropped off by car by family/friend,24,0.43636363636363634,24.0,0.43636363636363634,2024-10-05
reverse_mode_predicted,10.0,Uber/Lyft,21,0.38181818181818183,21.0,0.38181818181818183,2024-10-05
reverse_mode_predicted,13.0,Drove alone and parked,5,0.09090909090909091,5.0,0.09090909090909091,2024-10-05
reverse_mode_predicted,11.0,Car service/black car/limo/executive car,2,0.03636363636363636,2.0,0.03636363636363636,2024-10-05
reverse_mode_predicted,14.0,Drove with others and parked,2,0.03636363636363636,2.0,0.03636363636363636,2024-10-05
reverse_mode_predicted,21.0,Rental car: Dropped off at rental agency,1,0.01818181818181818,1.0,0.01818181818181818,2024-10-05
other_airport_accessmode,12.0,DROPPED OFF BY CAR BY FRIEND FAMILY,10,0.5,10.0,0.5,2024-10-05
other_airport_accessmode,10.0,UBER LYFT,3,0.15,3.0,0.15,2024-10-05
other_airport_accessmode,11.0,CAR SERVICE BLACK CAR LIMO EXECUTIVE CAR,2,0.1,2.0,0.1,2024-10-05
other_airport_accessmode,14.0,DROVE WITH OTHERS AND PARKED,2,0.1,2.0,0.1,2024-10-05
other_airport_accessmode,13.0,DROVE ALONE AND PARKED,1,0.05,1.0,0.05,2024-10-05
other_airport_accessmode,2.0,WHEELCHAIR OR OTHER MOBILITY DEVICE,1,0.05,1.0,0.05,2024-10-05
other_airport_accessmode,21.0,HOTEL SHUTTLE VAN,1,0.05,1.0,0.05,2024-10-05
reverse_commute_mode,16.0,MTS Route 992,8,0.5,8.0,0.5,2024-10-05
reverse_commute_mode,13.0,Get in a parked vehicle and drive alone,5,0.3125,5.0,0.3125,2024-10-05
reverse_commute_mode,12.0,Picked up by car by family/friend,2,0.125,2.0,0.125,2024-10-05
reverse_commute_mode,17.0,Airport flyer shuttle,1,0.0625,1.0,0.0625,2024-10-05
main_transit_mode,3,None of the above,107,0.7642857142857142,107.0,0.7642857142857142,2024-10-06
main_transit_mode,SDA_1_FLYER,Airport flyer shuttle,18,0.12857142857142856,18.0,0.12857142857142856,2024-10-06
main_transit_mode,MTS_1_992,MTS Route 992,15,0.10714285714285714,15.0,0.10714285714285714,2024-10-06
main_mode,10.0,Uber/Lyft,35,0.32710280373831774,35.0,0.32710280373831774,2024-10-06
main_mode,12.0,Dropped off by car by family/friend,33,0.308411214953271,33.0,0.308411214953271,2024-10-06
main_mode,19.0,Rental car: Dropped off at rental agency,16,0.14953271028037382,16.0,0.14953271028037382,2024-10-06
main_mode,27.0,Rental car: Picked up at rental agency,13,0.12149532710280374,13.0,0.12149532710280374,2024-10-06
main_mode,9.0,Taxi,3,0.028037383177570093,3.0,0.028037383177570093,2024-10-06
main_mode,13.0,Drove alone and parked,3,0.028037383177570093,3.0,0.028037383177570093,2024-10-06
main_mode,18.0,Employee shuttle,2,0.018691588785046728,2.0,0.018691588785046728,2024-10-06
main_mode,14.0,Drove with others and parked,1,0.009345794392523364,1.0,0.009345794392523364,2024-10-06
main_mode,21.0,Hotel shuttle van,1,0.009345794392523364,1.0,0.009345794392523364,2024-10-06
access_mode,1.0,Walk,19,0.7307692307692307,19.0,0.7307692307692307,2024-10-06
access_mode,12.0,Dropped off by car by family/friend,3,0.11538461538461539,3.0,0.11538461538461539,2024-10-06
access_mode,10.0,Uber/Lyft,2,0.07692307692307693,2.0,0.07692307692307693,2024-10-06
access_mode,16.0,Other public transit,2,0.07692307692307693,2.0,0.07692307692307693,2024-10-06
egress_mode,1.0,Walk,4,0.5714285714285714,4.0,0.5714285714285714,2024-10-06
egress_mode,11.0,Drive alone and park,1,0.14285714285714285,1.0,0.14285714285714285,2024-10-06
egress_mode,14.0,Picked up by car by family/friend,1,0.14285714285714285,1.0,0.14285714285714285,2024-10-06
egress_mode,15.0,Other shared van (please specify),1,0.14285714285714285,1.0,0.14285714285714285,2024-10-06
reverse_mode,10.0,Uber/Lyft,32,0.4507042253521127,32.0,0.4507042253521127,2024-10-06
reverse_mode,12.0,Dropped off by car by family/friend,12,0.16901408450704225,12.0,0.16901408450704225,2024-10-06
reverse_mode,21.0,Rental car: Dropped off at rental agency,10,0.14084507042253522,10.0,0.14084507042253522,2024-10-06
reverse_mode,22.0,Rental car: parked rental car,7,0.09859154929577464,7.0,0.09859154929577464,2024-10-06
reverse_mode,9.0,Taxi,4,0.056338028169014086,4.0,0.056338028169014086,2024-10-06
reverse_mode,17.0,Airport flyer shuttle,4,0.056338028169014086,4.0,0.056338028169014086,2024-10-06
reverse_mode,14.0,Drove with others and parked,1,0.014084507042253521,1.0,0.014084507042253521,2024-10-06
reverse_mode,18.0,Other public transit,1,0.014084507042253521,1.0,0.014084507042253521,2024-10-06
reverse_mode_predicted,12.0,Dropped off by car by family/friend,15,0.4838709677419355,15.0,0.4838709677419355,2024-10-06
reverse_mode_predicted,10.0,Uber/Lyft,8,0.25806451612903225,8.0,0.25806451612903225,2024-10-06
reverse_mode_predicted,9.0,Taxi,3,0.0967741935483871,3.0,0.0967741935483871,2024-10-06
reverse_mode_predicted,17.0,Airport flyer shuttle,2,0.06451612903225806,2.0,0.06451612903225806,2024-10-06
reverse_mode_predicted,14.0,Drove with others and parked,1,0.03225806451612903,1.0,0.03225806451612903,2024-10-06
reverse_mode_predicted,13.0,Drove alone and parked,1,0.03225806451612903,1.0,0.03225806451612903,2024-10-06
reverse_mode_predicted,20.0,Employee shuttle,1,0.03225806451612903,1.0,0.03225806451612903,2024-10-06
other_airport_accessmode,12.0,DROPPED OFF BY CAR BY FRIEND FAMILY,8,0.6153846153846154,8.0,0.6153846153846154,2024-10-06
other_airport_accessmode,9.0,TAXI,2,0.15384615384615385,2.0,0.15384615384615385,2024-10-06
other_airport_accessmode,10.0,UBER LYFT,1,0.07692307692307693,1.0,0.07692307692307693,2024-10-06
other_airport_accessmode,19.0,RENTAL CAR AND DROPPED IT OFF AT RENTAL AGENCY,1,0.07692307692307693,1.0,0.07692307692307693,2024-10-06
other_airport_accessmode,14.0,DROVE WITH OTHERS AND PARKED,1,0.07692307692307693,1.0,0.07692307692307693,2024-10-06
reverse_commute_mode,12.0,Picked up by car by family/friend,7,0.3888888888888889,7.0,0.3888888888888889,2024-10-06
reverse_commute_mode,10.0,Uber/Lyft,4,0.2222222222222222,4.0,0.2222222222222222,2024-10-06
reverse_commute_mode,13.0,Get in a parked vehicle and drive alone,2,0.1111111111111111,2.0,0.1111111111111111,2024-10-06
reverse_commute_mode,1.0,Walk,2,0.1111111111111111,2.0,0.1111111111111111,2024-10-06
reverse_commute_mode,17.0,Airport flyer shuttle,1,0.05555555555555555,1.0,0.05555555555555555,2024-10-06
reverse_commute_mode,18.0,Other public transit,1,0.05555555555555555,1.0,0.05555555555555555,2024-10-06
reverse_commute_mode,16.0,MTS Route 992,1,0.05555555555555555,1.0,0.05555555555555555,2024-10-06
main_transit_mode,3,None of the above,333,0.940677966101695,333.0,0.940677966101695,2024-10-07
main_transit_mode,SDA_1_FLYER,Airport flyer shuttle,15,0.0423728813559322,15.0,0.0423728813559322,2024-10-07
main_transit_mode,MTS_1_992,MTS Route 992,6,0.01694915254237288,6.0,0.01694915254237288,2024-10-07
main_mode,12.0,Dropped off by car by family/friend,117,0.35135135135135137,117.0,0.35135135135135137,2024-10-07
main_mode,10.0,Uber/Lyft,96,0.2882882882882883,96.0,0.2882882882882883,2024-10-07
main_mode,19.0,Rental car: Dropped off at rental agency,43,0.12912912912912913,43.0,0.12912912912912913,2024-10-07
main_mode,13.0,Drove alone and parked,29,0.08708708708708708,29.0,0.08708708708708708,2024-10-07
main_mode,21.0,Hotel shuttle van,14,0.042042042042042045,14.0,0.042042042042042045,2024-10-07
main_mode,20.0,Rental car: parked rental car,9,0.02702702702702703,9.0,0.02702702702702703,2024-10-07
main_mode,9.0,Taxi,7,0.021021021021021023,7.0,0.021021021021021023,2024-10-07
main_mode,14.0,Drove with others and parked,7,0.021021021021021023,7.0,0.021021021021021023,2024-10-07
main_mode,27.0,Rental car: Picked up at rental agency,3,0.009009009009009009,3.0,0.009009009009009009,2024-10-07
main_mode,1.0,Walk,2,0.006006006006006006,2.0,0.006006006006006006,2024-10-07
main_mode,11.0,Car service/black car/limo/executive car,2,0.006006006006006006,2.0,0.006006006006006006,2024-10-07
main_mode,17.0,Chartered tour bus,1,0.003003003003003003,1.0,0.003003003003003003,2024-10-07
main_mode,18.0,Employee shuttle,1,0.003003003003003003,1.0,0.003003003003003003,2024-10-07
main_mode,30.0,Other public transit,1,0.003003003003003003,1.0,0.003003003003003003,2024-10-07
main_mode,22.0,Other shared van (please specify),1,0.003003003003003003,1.0,0.003003003003003003,2024-10-07
access_mode,1.0,Walk,8,0.38095238095238093,8.0,0.38095238095238093,2024-10-07
access_mode,13.0,Drove alone and parked,4,0.19047619047619047,4.0,0.19047619047619047,2024-10-07
access_mode,10.0,Uber/Lyft,3,0.14285714285714285,3.0,0.14285714285714285,2024-10-07
access_mode,12.0,Dropped off by car by family/friend,2,0.09523809523809523,2.0,0.09523809523809523,2024-10-07
access_mode,11.0,Car service/black car/limo/executive car,1,0.047619047619047616,1.0,0.047619047619047616,2024-10-07
access_mode,14.0,Drove with others and parked,1,0.047619047619047616,1.0,0.047619047619047616,2024-10-07
access_mode,98.0,Other,1,0.047619047619047616,1.0,0.047619047619047616,2024-10-07
access_mode,15.0,Rode with other traveler(s) and parked,1,0.047619047619047616,1.0,0.047619047619047616,2024-10-07
reverse_mode,12.0,Dropped off by car by family/friend,76,0.34080717488789236,76.0,0.34080717488789236,2024-10-07
reverse_mode,10.0,Uber/Lyft,61,0.273542600896861,61.0,0.273542600896861,2024-10-07
reverse_mode,21.0,Rental car: Dropped off at rental agency,43,0.19282511210762332,43.0,0.19282511210762332,2024-10-07
reverse_mode,23.0,Hotel shuttle van,9,0.04035874439461883,9.0,0.04035874439461883,2024-10-07
reverse_mode,22.0,Rental car: parked rental car,8,0.03587443946188341,8.0,0.03587443946188341,2024-10-07
reverse_mode,9.0,Taxi,7,0.03139013452914798,7.0,0.03139013452914798,2024-10-07
reverse_mode,17.0,Airport flyer shuttle,5,0.02242152466367713,5.0,0.02242152466367713,2024-10-07
reverse_mode,14.0,Drove with others and parked,5,0.02242152466367713,5.0,0.02242152466367713,2024-10-07
reverse_mode,16.0,MTS Route 992,3,0.013452914798206279,3.0,0.013452914798206279,2024-10-07
reverse_mode,13.0,Drove alone and parked,2,0.008968609865470852,2.0,0.008968609865470852,2024-10-07
reverse_mode,11.0,Car service/black car/limo/executive car,1,0.004484304932735426,1.0,0.004484304932735426,2024-10-07
reverse_mode,15.0,Rode with other traveler(s) and parked,1,0.004484304932735426,1.0,0.004484304932735426,2024-10-07
reverse_mode,18.0,Other public transit,1,0.004484304932735426,1.0,0.004484304932735426,2024-10-07
reverse_mode,24.0,Other shared van (please specify),1,0.004484304932735426,1.0,0.004484304932735426,2024-10-07
reverse_mode_predicted,10.0,Uber/Lyft,37,0.3557692307692308,37.0,0.3557692307692308,2024-10-07
reverse_mode_predicted,12.0,Dropped off by car by family/friend,35,0.33653846153846156,35.0,0.33653846153846156,2024-10-07
reverse_mode_predicted,13.0,Drove alone and parked,16,0.15384615384615385,16.0,0.15384615384615385,2024-10-07
reverse_mode_predicted,14.0,Drove with others and parked,4,0.038461538461538464,4.0,0.038461538461538464,2024-10-07
reverse_mode_predicted,15.0,Rode with other traveler(s) and parked,3,0.028846153846153848,3.0,0.028846153846153848,2024-10-07
reverse_mode_predicted,1.0,Walk,2,0.019230769230769232,2.0,0.019230769230769232,2024-10-07
reverse_mode_predicted,17.0,Airport flyer shuttle,2,0.019230769230769232,2.0,0.019230769230769232,2024-10-07
reverse_mode_predicted,9.0,Taxi,1,0.009615384615384616,1.0,0.009615384615384616,2024-10-07
reverse_mode_predicted,20.0,Employee shuttle,1,0.009615384615384616,1.0,0.009615384615384616,2024-10-07
reverse_mode_predicted,16.0,MTS Route 992,1,0.009615384615384616,1.0,0.009615384615384616,2024-10-07
reverse_mode_predicted,22.0,Rental car: parked rental car,1,0.009615384615384616,1.0,0.009615384615384616,2024-10-07
reverse_mode_predicted,21.0,Rental car: Dropped off at rental agency,1,0.009615384615384616,1.0,0.009615384615384616,2024-10-07
other_airport_accessmode,12.0,DROPPED OFF BY CAR BY FRIEND FAMILY,10,0.3125,10.0,0.3125,2024-10-07
other_airport_accessmode,14.0,DROVE WITH OTHERS AND PARKED,6,0.1875,6.0,0.1875,2024-10-07
other_airport_accessmode,10.0,UBER LYFT,6,0.1875,6.0,0.1875,2024-10-07
other_airport_accessmode,13.0,DROVE ALONE AND PARKED,4,0.125,4.0,0.125,2024-10-07
other_airport_accessmode,19.0,RENTAL CAR AND DROPPED IT OFF AT RENTAL AGENCY,2,0.0625,2.0,0.0625,2024-10-07
other_airport_accessmode,20.0,RENTAL CAR AND PARKED IT,2,0.0625,2.0,0.0625,2024-10-07
other_airport_accessmode,22.0,OTHER SHARED RIDE VAN SERVICE,1,0.03125,1.0,0.03125,2024-10-07
other_airport_accessmode,16.0,OTHER PUBLIC TRANSIT,1,0.03125,1.0,0.03125,2024-10-07
reverse_commute_mode,13.0,Get in a parked vehicle and drive alone,16,0.6956521739130435,16.0,0.6956521739130435,2024-10-07
reverse_commute_mode,14.0,Get in a parked vehicle and drive with others,3,0.13043478260869565,3.0,0.13043478260869565,2024-10-07
reverse_commute_mode,12.0,Picked up by car by family/friend,2,0.08695652173913043,2.0,0.08695652173913043,2024-10-07
reverse_commute_mode,17.0,Airport flyer shuttle,1,0.043478260869565216,1.0,0.043478260869565216,2024-10-07
reverse_commute_mode,16.0,MTS Route 992,1,0.043478260869565216,1.0,0.043478260869565216,2024-10-07
main_transit_mode,3,None of the above,322,0.9442815249266863,322.0,0.9442815249266863,2024-10-08
main_transit_mode,SDA_1_FLYER,Airport flyer shuttle,11,0.03225806451612903,11.0,0.03225806451612903,2024-10-08
main_transit_mode,MTS_1_992,MTS Route 992,8,0.02346041055718475,8.0,0.02346041055718475,2024-10-08
main_mode,12.0,Dropped off by car by family/friend,147,0.45652173913043476,147.0,0.45652173913043476,2024-10-08
main_mode,10.0,Uber/Lyft,96,0.2981366459627329,96.0,0.2981366459627329,2024-10-08
main_mode,19.0,Rental car: Dropped off at rental agency,27,0.08385093167701864,27.0,0.08385093167701864,2024-10-08
main_mode,13.0,Drove alone and parked,17,0.052795031055900624,17.0,0.052795031055900624,2024-10-08
main_mode,20.0,Rental car: parked rental car,9,0.027950310559006212,9.0,0.027950310559006212,2024-10-08
main_mode,21.0,Hotel shuttle van,7,0.021739130434782608,7.0,0.021739130434782608,2024-10-08
main_mode,14.0,Drove with others and parked,5,0.015527950310559006,5.0,0.015527950310559006,2024-10-08
main_mode,11.0,Car service/black car/limo/executive car,4,0.012422360248447204,4.0,0.012422360248447204,2024-10-08
main_mode,9.0,Taxi,3,0.009316770186335404,3.0,0.009316770186335404,2024-10-08
main_mode,23.0,Picked up by car by family/friend,3,0.009316770186335404,3.0,0.009316770186335404,2024-10-08
main_mode,22.0,Other shared van (please specify),2,0.006211180124223602,2.0,0.006211180124223602,2024-10-08
main_mode,18.0,Employee shuttle,1,0.003105590062111801,1.0,0.003105590062111801,2024-10-08
main_mode,29.0,Rode with other traveler(s) and parked,1,0.003105590062111801,1.0,0.003105590062111801,2024-10-08
access_mode,1.0,Walk,7,0.3684210526315789,7.0,0.3684210526315789,2024-10-08
access_mode,12.0,Dropped off by car by family/friend,4,0.21052631578947367,4.0,0.21052631578947367,2024-10-08
access_mode,13.0,Drove alone and parked,4,0.21052631578947367,4.0,0.21052631578947367,2024-10-08
access_mode,98.0,Other,2,0.10526315789473684,2.0,0.10526315789473684,2024-10-08
access_mode,10.0,Uber/Lyft,1,0.05263157894736842,1.0,0.05263157894736842,2024-10-08
access_mode,16.0,Other public transit,1,0.05263157894736842,1.0,0.05263157894736842,2024-10-08
reverse_mode,12.0,Dropped off by car by family/friend,65,0.38461538461538464,65.0,0.38461538461538464,2024-10-08
reverse_mode,10.0,Uber/Lyft,49,0.28994082840236685,49.0,0.28994082840236685,2024-10-08
reverse_mode,21.0,Rental car: Dropped off at rental agency,26,0.15384615384615385,26.0,0.15384615384615385,2024-10-08
reverse_mode,23.0,Hotel shuttle van,7,0.04142011834319527,7.0,0.04142011834319527,2024-10-08
reverse_mode,22.0,Rental car: parked rental car,5,0.029585798816568046,5.0,0.029585798816568046,2024-10-08
reverse_mode,17.0,Airport flyer shuttle,3,0.01775147928994083,3.0,0.01775147928994083,2024-10-08
reverse_mode,9.0,Taxi,3,0.01775147928994083,3.0,0.01775147928994083,2024-10-08
reverse_mode,11.0,Car service/black car/limo/executive car,3,0.01775147928994083,3.0,0.01775147928994083,2024-10-08
reverse_mode,13.0,Drove alone and parked,2,0.011834319526627219,2.0,0.011834319526627219,2024-10-08
reverse_mode,16.0,MTS Route 992,2,0.011834319526627219,2.0,0.011834319526627219,2024-10-08
reverse_mode,24.0,Other shared van (please specify),1,0.005917159763313609,1.0,0.005917159763313609,2024-10-08
reverse_mode,14.0,Drove with others and parked,1,0.005917159763313609,1.0,0.005917159763313609,2024-10-08
reverse_mode,15.0,Rode with other traveler(s) and parked,1,0.005917159763313609,1.0,0.005917159763313609,2024-10-08
reverse_mode,6.0,Bicycle: personal electric bicycle,1,0.005917159763313609,1.0,0.005917159763313609,2024-10-08
reverse_mode_predicted,12.0,Dropped off by car by family/friend,78,0.5064935064935064,78.0,0.5064935064935064,2024-10-08
reverse_mode_predicted,10.0,Uber/Lyft,43,0.2792207792207792,43.0,0.2792207792207792,2024-10-08
reverse_mode_predicted,13.0,Drove alone and parked,11,0.07142857142857142,11.0,0.07142857142857142,2024-10-08
reverse_mode_predicted,9.0,Taxi,4,0.025974025974025976,4.0,0.025974025974025976,2024-10-08
reverse_mode_predicted,14.0,Drove with others and parked,4,0.025974025974025976,4.0,0.025974025974025976,2024-10-08
reverse_mode_predicted,21.0,Rental car: Dropped off at rental agency,3,0.01948051948051948,3.0,0.01948051948051948,2024-10-08
reverse_mode_predicted,98.0,Other,3,0.01948051948051948,3.0,0.01948051948051948,2024-10-08
reverse_mode_predicted,17.0,Airport flyer shuttle,3,0.01948051948051948,3.0,0.01948051948051948,2024-10-08
reverse_mode_predicted,11.0,Car service/black car/limo/executive car,2,0.012987012987012988,2.0,0.012987012987012988,2024-10-08
reverse_mode_predicted,24.0,Other shared van (please specify),1,0.006493506493506494,1.0,0.006493506493506494,2024-10-08
reverse_mode_predicted,2.0,Wheelchair or other mobility device,1,0.006493506493506494,1.0,0.006493506493506494,2024-10-08
reverse_mode_predicted,16.0,MTS Route 992,1,0.006493506493506494,1.0,0.006493506493506494,2024-10-08
other_airport_accessmode,12.0,DROPPED OFF BY CAR BY FRIEND FAMILY,19,0.48717948717948717,19.0,0.48717948717948717,2024-10-08
other_airport_accessmode,10.0,UBER LYFT,5,0.1282051282051282,5.0,0.1282051282051282,2024-10-08
other_airport_accessmode,16.0,OTHER PUBLIC TRANSIT,5,0.1282051282051282,5.0,0.1282051282051282,2024-10-08
other_airport_accessmode,13.0,DROVE ALONE AND PARKED,3,0.07692307692307693,3.0,0.07692307692307693,2024-10-08
other_airport_accessmode,19.0,RENTAL CAR AND DROPPED IT OFF AT RENTAL AGENCY,2,0.05128205128205128,2.0,0.05128205128205128,2024-10-08
other_airport_accessmode,14.0,DROVE WITH OTHERS AND PARKED,1,0.02564102564102564,1.0,0.02564102564102564,2024-10-08
other_airport_accessmode,20.0,RENTAL CAR AND PARKED IT,1,0.02564102564102564,1.0,0.02564102564102564,2024-10-08
other_airport_accessmode,15.0,RODE WITH OTHER TRAVELER AND PARKED,1,0.02564102564102564,1.0,0.02564102564102564,2024-10-08
other_airport_accessmode,9.0,TAXI,1,0.02564102564102564,1.0,0.02564102564102564,2024-10-08
other_airport_accessmode,2.0,WHEELCHAIR OR OTHER MOBILITY DEVICE,1,0.02564102564102564,1.0,0.02564102564102564,2024-10-08
reverse_commute_mode,16.0,MTS Route 992,4,0.3333333333333333,4.0,0.3333333333333333,2024-10-08
reverse_commute_mode,13.0,Get in a parked vehicle and drive alone,4,0.3333333333333333,4.0,0.3333333333333333,2024-10-08
reverse_commute_mode,10.0,Uber/Lyft,2,0.16666666666666666,2.0,0.16666666666666666,2024-10-08
reverse_commute_mode,12.0,Picked up by car by family/friend,2,0.16666666666666666,2.0,0.16666666666666666,2024-10-08
main_transit_mode,3,None of the above,309,0.906158357771261,309.0,0.906158357771261,2024-10-09
main_transit_mode,SDA_1_FLYER,Airport flyer shuttle,30,0.08797653958944282,30.0,0.08797653958944282,2024-10-09
main_transit_mode,MTS_1_992,MTS Route 992,2,0.005865102639296188,2.0,0.005865102639296188,2024-10-09
main_mode,10.0,Uber/Lyft,125,0.4045307443365696,125.0,0.4045307443365696,2024-10-09
main_mode,12.0,Dropped off by car by family/friend,86,0.2783171521035599,86.0,0.2783171521035599,2024-10-09
main_mode,19.0,Rental car: Dropped off at rental agency,26,0.08414239482200647,26.0,0.08414239482200647,2024-10-09
main_mode,13.0,Drove alone and parked,12,0.038834951456310676,12.0,0.038834951456310676,2024-10-09
main_mode,9.0,Taxi,11,0.03559870550161812,11.0,0.03559870550161812,2024-10-09
main_mode,21.0,Hotel shuttle van,11,0.03559870550161812,11.0,0.03559870550161812,2024-10-09
main_mode,20.0,Rental car: parked rental car,11,0.03559870550161812,11.0,0.03559870550161812,2024-10-09
main_mode,22.0,Other shared van (please specify),8,0.025889967637540454,8.0,0.025889967637540454,2024-10-09
main_mode,14.0,Drove with others and parked,5,0.016181229773462782,5.0,0.016181229773462782,2024-10-09
main_mode,11.0,Car service/black car/limo/executive car,5,0.016181229773462782,5.0,0.016181229773462782,2024-10-09
main_mode,17.0,Chartered tour bus,4,0.012944983818770227,4.0,0.012944983818770227,2024-10-09
main_mode,1.0,Walk,3,0.009708737864077669,3.0,0.009708737864077669,2024-10-09
main_mode,30.0,Other public transit,1,0.003236245954692557,1.0,0.003236245954692557,2024-10-09
main_mode,27.0,Rental car: Picked up at rental agency,1,0.003236245954692557,1.0,0.003236245954692557,2024-10-09
access_mode,13.0,Drove alone and parked,17,0.53125,17.0,0.53125,2024-10-09
access_mode,1.0,Walk,7,0.21875,7.0,0.21875,2024-10-09
access_mode,12.0,Dropped off by car by family/friend,3,0.09375,3.0,0.09375,2024-10-09
access_mode,10.0,Uber/Lyft,2,0.0625,2.0,0.0625,2024-10-09
access_mode,15.0,Rode with other traveler(s) and parked,1,0.03125,1.0,0.03125,2024-10-09
access_mode,11.0,Car service/black car/limo/executive car,1,0.03125,1.0,0.03125,2024-10-09
access_mode,14.0,Drove with others and parked,1,0.03125,1.0,0.03125,2024-10-09
reverse_mode,10.0,Uber/Lyft,77,0.4010416666666667,77.0,0.4010416666666667,2024-10-09
reverse_mode,21.0,Rental car: Dropped off at rental agency,32,0.16666666666666666,32.0,0.16666666666666666,2024-10-09
reverse_mode,12.0,Dropped off by car by family/friend,32,0.16666666666666666,32.0,0.16666666666666666,2024-10-09
reverse_mode,9.0,Taxi,14,0.07291666666666667,14.0,0.07291666666666667,2024-10-09
reverse_mode,22.0,Rental car: parked rental car,8,0.041666666666666664,8.0,0.041666666666666664,2024-10-09
reverse_mode,24.0,Other shared van (please specify),7,0.036458333333333336,7.0,0.036458333333333336,2024-10-09
reverse_mode,1.0,Walk,4,0.020833333333333332,4.0,0.020833333333333332,2024-10-09
reverse_mode,23.0,Hotel shuttle van,4,0.020833333333333332,4.0,0.020833333333333332,2024-10-09
reverse_mode,19.0,Chartered tour bus,3,0.015625,3.0,0.015625,2024-10-09
reverse_mode,18.0,Other public transit,3,0.015625,3.0,0.015625,2024-10-09
reverse_mode,11.0,Car service/black car/limo/executive car,2,0.010416666666666666,2.0,0.010416666666666666,2024-10-09
reverse_mode,14.0,Drove with others and parked,2,0.010416666666666666,2.0,0.010416666666666666,2024-10-09
reverse_mode,17.0,Airport flyer shuttle,2,0.010416666666666666,2.0,0.010416666666666666,2024-10-09
reverse_mode,16.0,MTS Route 992,1,0.005208333333333333,1.0,0.005208333333333333,2024-10-09
reverse_mode,20.0,Employee shuttle,1,0.005208333333333333,1.0,0.005208333333333333,2024-10-09
reverse_mode_predicted,12.0,Dropped off by car by family/friend,58,0.4793388429752066,58.0,0.4793388429752066,2024-10-09
reverse_mode_predicted,10.0,Uber/Lyft,37,0.30578512396694213,37.0,0.30578512396694213,2024-10-09
reverse_mode_predicted,13.0,Drove alone and parked,9,0.0743801652892562,9.0,0.0743801652892562,2024-10-09
reverse_mode_predicted,14.0,Drove with others and parked,4,0.03305785123966942,4.0,0.03305785123966942,2024-10-09
reverse_mode_predicted,11.0,Car service/black car/limo/executive car,2,0.01652892561983471,2.0,0.01652892561983471,2024-10-09
